latitude,longitude,status,detected_at,source,copernicus_product_id,validation_status,notes
31.3313908216,34.2202599184,Oil spill,2019-12-15T03:42:26Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191215T034341_20191215T034406_019370_024965_2ED6.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3183230616,32.3720761017,Oil spill,2019-12-19T15:47:53Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191219T154818_20191219T154843_019436_024B6B_A68B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3848204994,30.3036932529,Oil spill,2019-12-29T16:04:12Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191229T160437_20191229T160502_019582_02501D_B2D0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.1181954000,31.3692132250,Non Oil spill,2019-01-04T15:56:38Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190104T155728_20190104T155753_025330_02CD9D_B67E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.0662047500,30.4448606000,Non Oil spill,2019-01-04T15:56:38Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190104T155753_20190104T155818_025330_02CD9D_5240.SAFE;S1A_IW_GRDH_1SDV_20190104T155728_20190104T155753_025330_02CD9D_B67E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.0592883750,30.6001671000,Non Oil spill,2019-01-11T03:58:51Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3355378750,31.2252069000,Non Oil spill,2019-01-11T03:58:51Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190111T035916_20190111T035941_014441_01AE2F_A0C2.SAFE;S1B_IW_GRDH_1SDV_20190111T035851_20190111T035916_014441_01AE2F_C0D7.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.2303249250,31.1329116000,Non Oil spill,2019-01-11T03:58:51Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190111T035916_20190111T035941_014441_01AE2F_A0C2.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3165451500,31.4173206000,Non Oil spill,2019-01-11T15:48:36Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190111T154926_20190111T154951_025432_02D14A_113A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.1006303000,32.1660068750,Non Oil spill,2019-01-11T15:48:36Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190111T154951_20190111T155016_025432_02D14A_C237.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.1134930750,34.2878920250,Non Oil spill,2019-01-12T15:39:43Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.0108675000,33.9322601750,Non Oil spill,2019-01-17T15:47:46Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190117T154836_20190117T154901_014536_01B131_45B2.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.6950691000,33.4303650750,Non Oil spill,2019-01-17T15:47:46Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190117T154901_20190117T154926_014536_01B131_70CE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.1439503500,31.2970481000,Non Oil spill,2019-01-18T03:50:40Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190118T035130_20190118T035155_014543_01B170_BFCE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5516295250,34.3175919500,Non Oil spill,2019-01-18T15:40:08Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190118T154058_20190118T154123_025534_02D4F3_3A0C.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.1653931500,34.3882521250,Non Oil spill,2019-01-18T15:40:08Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190118T154123_20190118T154148_025534_02D4F3_FFE7.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9520822500,34.7126314250,Non Oil spill,2019-01-18T15:40:08Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190118T154123_20190118T154148_025534_02D4F3_FFE7.SAFE;S1A_IW_GRDH_1SDV_20190118T154058_20190118T154123_025534_02D4F3_3A0C.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.3533129500,35.3089708750,Non Oil spill,2019-01-19T03:42:58Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190119T034258_20190119T034323_025541_02D53C_2934.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5774641500,29.4404976500,Non Oil spill,2019-02-02T16:04:49Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190202T160539_20190202T160604_025753_02DD0D_1EB4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.4319099000,32.3834457750,Non Oil spill,2019-02-10T15:47:45Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190210T154900_20190210T154925_014886_01BC91_48D5.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.2347940500,31.5308480250,Non Oil spill,2019-02-17T03:51:16Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5290363500,33.7241778500,Non Oil spill,2019-02-17T15:39:42Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.9196905000,30.7981150500,Non Oil spill,2019-02-21T15:56:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190221T155752_20190221T155817_026030_02E6CF_6EBE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4876155250,31.4004890000,Non Oil spill,2019-02-22T03:59:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190222T035951_20190222T040016_026037_02E70F_6632.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.6366744250,31.7730981000,Non Oil spill,2019-02-22T03:59:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.2395886250,31.8783003750,Non Oil spill,2019-02-23T03:50:40Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190223T035040_20190223T035105_015068_01C287_5EB6.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.2210187750,34.7628833000,Non Oil spill,2019-02-23T15:40:07Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190223T154122_20190223T154147_026059_02E7D6_5BFC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.4087468750,30.8718261000,Non Oil spill,2019-03-06T03:59:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190306T035951_20190306T040016_026212_02ED51_0951.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.2913815250,29.7010356000,Non Oil spill,2019-03-06T03:59:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190306T040016_20190306T040041_026212_02ED51_9536.SAFE;S1A_IW_GRDH_1SDV_20190306T035951_20190306T040016_026212_02ED51_0951.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.7668305750,31.2625914750,Non Oil spill,2019-03-06T03:59:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190306T035926_20190306T035951_026212_02ED51_1D32.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6763263500,31.0599501750,Non Oil spill,2019-04-11T03:59:27Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190411T040017_20190411T040042_026737_0300A0_6CE0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.0128338500,29.7891621000,Non Oil spill,2019-04-29T03:58:51Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190429T035941_20190429T040006_016016_01E1C8_58C8.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.3057192500,30.9083435500,Non Oil spill,2019-05-11T03:58:51Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190511T035851_20190511T035916_016191_01E77E_ECCB.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
36.0269770750,31.1887646750,Non Oil spill,2019-05-11T15:48:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190511T154952_20190511T155017_027182_031070_90C8.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.1906747250,32.2235904000,Non Oil spill,2019-05-11T15:48:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.9891895500,35.1960305000,Non Oil spill,2019-05-19T03:42:59Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190519T034259_20190519T034324_027291_0313E1_D2CA.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.3389087000,30.3277919500,Non Oil spill,2019-06-09T15:56:40Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190609T155755_20190609T155820_027605_031D91_0B06.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3544892750,32.4779737500,Non Oil spill,2019-06-10T15:47:48Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190610T154903_20190610T154928_016636_01F4FD_9997.SAFE;S1B_IW_GRDH_1SDV_20190610T154838_20190610T154903_016636_01F4FD_6C1D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5207332500,29.5947918250,Non Oil spill,2019-06-15T15:56:44Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190615T155713_20190615T155738_016709_01F72A_DCE9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.5187255250,33.0158197250,Non Oil spill,2019-07-29T03:50:46Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190729T035046_20190729T035111_017343_0209D6_0255.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.3737353500,35.5144280500,Non Oil spill,2019-07-30T03:43:03Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190730T034303_20190730T034328_028341_0333D2_2F03.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.8308342000,35.0925984000,Non Oil spill,2019-08-11T03:43:04Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190811T034304_20190811T034329_028516_03394F_1357.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.2206133750,34.8749635750,Non Oil spill,2019-08-22T15:40:15Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190822T154130_20190822T154155_028684_033F1B_7F0B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.5037049000,30.8320810000,Non Oil spill,2019-09-02T03:59:35Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190902T035935_20190902T040000_028837_03447B_7C6D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.6213771250,32.2564205250,Non Oil spill,2019-09-03T03:50:48Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190903T035048_20190903T035113_017868_021A04_F4FB.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3330173750,33.6244138500,Non Oil spill,2019-09-10T03:42:26Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190910T034341_20190910T034406_017970_021D4F_51B0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
36.0509404250,31.6745158500,Non Oil spill,2019-09-26T03:59:36Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190926T035936_20190926T040001_029187_035080_891A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5419178500,31.6767857000,Non Oil spill,2019-09-26T03:59:36Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190926T040001_20190926T040026_029187_035080_FDB2.SAFE;S1A_IW_GRDH_1SDV_20190926T035936_20190926T040001_029187_035080_891A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.8445146750,31.7943686500,Non Oil spill,2019-09-26T15:47:55Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190926T154845_20190926T154910_018211_0224A2_64E7.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.0290212000,34.9752472000,Non Oil spill,2019-09-28T03:43:06Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190928T034306_20190928T034331_029216_035188_C68D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.0275898500,28.0155849500,Non Oil spill,2019-09-30T16:04:58Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190930T160548_20190930T160613_029253_0352E1_E2DE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2221341250,29.5621521750,Non Oil spill,2019-10-02T03:58:59Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191002T040014_20191002T040038_018291_022738_7985.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.7315797500,31.4345824500,Non Oil spill,2019-10-02T03:58:59Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191002T035859_20191002T035924_018291_022738_414F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.7508696250,31.1408452500,Non Oil spill,2019-10-03T03:51:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191003T035216_20191003T035241_029289_035408_850A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3227763500,32.8929861500,Non Oil spill,2019-10-03T03:51:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191003T035241_20191003T035307_029289_035408_5AB5.SAFE;S1A_IW_GRDH_1SDV_20191003T035216_20191003T035241_029289_035408_850A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.8972210000,34.4942471000,Non Oil spill,2019-10-04T03:42:27Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191004T034317_20191004T034342_018320_02282B_4A6D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.5200189500,35.1126970500,Non Oil spill,2019-10-04T03:42:27Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191004T034227_20191004T034252_018320_02282B_0F0F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.4619983000,30.7445851750,Non Oil spill,2019-10-07T15:56:47Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191007T155737_20191007T155802_029355_035652_1009.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9156880000,33.4499423500,Non Oil spill,2019-10-09T03:50:49Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191009T035114_20191009T035139_018393_022A5F_B79F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.7915272500,31.8383612000,Non Oil spill,2019-10-27T03:51:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191027T035126_20191027T035151_029639_036018_5E0C.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.3860877500,35.6824588000,Non Oil spill,2019-10-29T03:34:58Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191029T033458_20191029T033523_029668_036124_BC57.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.8760295500,27.4739067250,Non Oil spill,2019-10-30T16:04:14Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191030T160529_20191030T160554_018707_023425_8B2A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.9517854250,35.5163224500,Non Oil spill,2019-11-02T15:40:17Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191102T154132_20191102T154157_029734_036369_DF53.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6820954000,34.1076489500,Non Oil spill,2019-11-02T15:40:17Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191102T154042_20191102T154107_029734_036369_8794.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.5264654000,33.2668128500,Non Oil spill,2019-11-19T15:48:45Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191119T155000_20191119T155025_029982_036C1D_0E50.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.7397316000,33.1458909750,Non Oil spill,2019-11-20T03:51:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191120T035126_20191120T035151_029989_036C5B_1AC3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6404047250,35.0139270250,Non Oil spill,2019-11-20T15:39:51Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191120T154041_20191120T154106_019013_023E0F_D976.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.9677140750,35.5177133500,Non Oil spill,2019-11-21T03:42:27Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191121T034227_20191121T034252_019020_023E45_EAB3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.9059121750,29.5105015000,Non Oil spill,2019-11-23T16:04:14Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191123T160529_20191123T160554_019057_023F6D_872B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.6266194750,34.8405432000,Non Oil spill,2019-12-03T03:42:26Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191203T034226_20191203T034251_019195_0243D6_C23B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.7178984500,31.2567921500,Non Oil spill,2019-12-06T15:56:46Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191206T155801_20191206T155826_030230_0374B1_B398.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.9685012250,34.6198757250,Non Oil spill,2019-12-09T03:43:06Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191209T034306_20191209T034331_030266_0375E5_975E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.8937906250,31.1430609750,Non Oil spill,2019-12-18T15:56:45Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.9641157000,33.5470817000,Non Oil spill,2019-12-19T15:47:53Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191219T154908_20191219T154933_019436_024B6B_E2BB.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4294543000,31.8082152250,Non Oil spill,2019-12-20T03:50:48Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191220T035048_20191220T035113_019443_024BA5_28B4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.6765359750,33.8351881750,Non Oil spill,2019-12-21T03:43:05Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191221T034305_20191221T034330_030441_037BF3_7BCE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.7741690000,34.4390480000,Non Oil spill,2019-01-01T03:42:35Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190101T034300_20190101T034325_014295_01A97E_39B8.SAFE;S1B_IW_GRDH_1SDV_20190101T034235_20190101T034300_014295_01A97E_458A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.7203470500,29.5448600000,Non Oil spill,2019-01-04T15:56:38Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190104T155753_20190104T155818_025330_02CD9D_5240.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
36.2281089500,34.3816922500,Non Oil spill,2019-01-07T03:42:58Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190107T034258_20190107T034323_025366_02CEEB_0BC0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.1602259000,31.0193704500,Non Oil spill,2019-01-12T03:51:17Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190112T035207_20190112T035232_025439_02D183_4040.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.3289090750,31.2488512750,Non Oil spill,2019-01-18T03:50:40Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190118T035105_20190118T035130_014543_01B170_C9E7.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.9324333000,29.6415919250,Non Oil spill,2019-01-21T16:04:49Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190121T160539_20190121T160604_025578_02D6AC_F0BF.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.9205107000,32.1298576500,Non Oil spill,2019-01-23T15:48:36Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190123T154951_20190123T155016_025607_02D7AD_28B7.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.7140842500,28.4620303500,Non Oil spill,2019-02-02T16:04:49Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190202T160604_20190202T160629_025753_02DD0D_834D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.7991485500,29.1614132000,Non Oil spill,2019-02-08T16:04:05Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190208T160520_20190208T160545_014857_01BBA6_32E4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.0436032500,34.5185253500,Non Oil spill,2019-02-17T15:39:42Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190217T154007_20190217T154032_014988_01BFFD_30F0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4515994250,29.0150418000,Non Oil spill,2019-02-20T16:04:04Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190220T160519_20190220T160544_015032_01C169_37F7.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9706952000,31.4566647500,Non Oil spill,2019-02-21T15:56:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190221T155727_20190221T155752_026030_02E6CF_E2B0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3492077250,33.4343439000,Non Oil spill,2019-02-22T15:47:45Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.0889941250,32.7730837500,Non Oil spill,2019-02-28T15:48:35Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190228T154925_20190228T154950_026132_02EA77_CDD9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3049619750,32.9901000000,Non Oil spill,2019-02-28T15:48:35Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190228T154835_20190228T154900_026132_02EA77_0A79.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.7130027250,29.7867477250,Non Oil spill,2019-03-06T03:59:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190306T040016_20190306T040041_026212_02ED51_9536.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.5969962500,33.6757202250,Non Oil spill,2019-03-08T03:42:57Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190308T034257_20190308T034322_026241_02EE61_4F36.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.1261345750,35.6532465250,Non Oil spill,2019-03-08T15:31:27Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190308T153242_20190308T153307_015265_01C8FF_79CB.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.2206039000,35.3610390750,Non Oil spill,2019-03-09T03:34:08Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190309T033433_20190309T033458_015272_01C939_A199.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6335916500,34.8079314750,Non Oil spill,2019-03-19T15:40:07Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190319T154122_20190319T154147_026409_02F495_4D5C.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.7392683250,33.9871300500,Non Oil spill,2019-03-20T03:42:57Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190320T034257_20190320T034322_026416_02F4D4_2093.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4140912500,31.7822856750,Non Oil spill,2019-03-23T15:56:40Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190323T155709_20190323T155734_015484_01D01A_C448.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.7584716250,30.8873159000,Non Oil spill,2019-03-24T03:58:50Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190324T035850_20190324T035915_015491_01D05D_576D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.9038384750,32.9794329000,Non Oil spill,2019-03-24T15:48:36Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.9985642000,31.8609942500,Non Oil spill,2019-03-25T03:51:17Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190325T035117_20190325T035142_026489_02F78B_9B72.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.0125220500,30.4208999750,Non Oil spill,2019-04-23T03:59:28Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190423T040018_20190423T040043_026912_0306F7_E21A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.8786421500,29.4443632750,Non Oil spill,2019-04-27T16:04:50Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190427T160540_20190427T160605_026978_03096D_E604.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.7510232500,31.6772106000,Non Oil spill,2019-05-23T03:58:52Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190523T035852_20190523T035917_016366_01ECE8_CA6C.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5131443250,33.7165448500,Non Oil spill,2019-06-11T03:50:43Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190611T035043_20190611T035108_016643_01F530_F253.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
